Predicate,avgObjBind,avgSubjBind
"<http://dbpedia.org/property/worldChampionshipsApps>",1.0,2.769230769230769
"<http://dbpedia.org/property/locationDir>",1.0,1.7692307692307692
"<http://dbpedia.org/property/locobrakeforce>",1.2608695652173914,1.6571428571428573
"<http://dbpedia.org/property/dateAgreeded>",1.0,1.0
"<http://dbpedia.org/property/vicePresident(a)>",0.0,0.0
"<http://dbpedia.org/property/languageSongs>",1.0,1.0
"<http://dbpedia.org/property/nowPerceptiveCaptureCompanyLogo>",1.0,1.0
"<http://dbpedia.org/property/manufactinfoboxMilitaryUniturer>",1.0,1.0
"<http://dbpedia.org/property/yearsOfPrinting>",1.2796610169491525,1.935897435897436
"<http://dbpedia.org/property/originLongD>",0.0,0.0
"<http://dbpedia.org/property/backgroundReleased>",1.0,1.0
"<http://dbpedia.org/property/elevationMinFootnotes>",1.0,1.3333333333333333
"<http://dbpedia.org/property/wantedSince>",1.0,1.0625
"<http://dbpedia.org/property/SeeWikipediaWikiprojectAlbums%3EName>",0.0,0.0
"<http://dbpedia.org/property/parent(namesakeFirm)>",0.0,0.0
"<http://dbpedia.org/property/banknoteArticle>",1.0,1.1481481481481481
"<http://dbpedia.org/property/areaSubCodeType>",1.0,1.0
"<http://dbpedia.org/property/eastOther>",0.0,0.0
"<http://dbpedia.org/property/admindebutyear>",0.0,0.0
"<http://dbpedia.org/property/dollImage>",1.0,1.0
"<http://dbpedia.org/property/annualCalls>",1.0,1.0151515151515151
"<http://dbpedia.org/property/passkm>",1.0,1.0
"<http://dbpedia.org/property/multipleWorking>",0.0,0.0
"<http://yago-knowledge.org/resource/label>",0.0,0.0
"<http://dbpedia.org/property/include'capacity'Field%3F_>",1.0,7.5
"<http://dbpedia.org/property/rekord4Name>",1.0,1.0
"<http://dbpedia.org/property/showNameNjvhnsvnxlcnvjksbvkjbnvlsdnlvgihgd>",0.0,0.0
"<http://dbpedia.org/property/rcdbnumber>",1.0,1.0
"<http://dbpedia.org/property/modelYear>",1.1149425287356323,1.7962962962962963
"<http://dbpedia.org/property/shortDescription>/<http://www.w3.org/2000/01/rdf-schema#label>",0.0,0.0
"<http://a.org/refDisease>",0.0,0.0
"<http://dbpedia.org/property/previousName(s)>",0.0,0.0
"<http://dbpedia.org/property/divisionsInUk>",1.0,1.0
"<http://xmlns.com/foaf/0.1/sex>",0.0,0.0
"<http://dbpedia.org/property/'''managingProducer'''_>",0.0,0.0
"<http://extractedFromWebIndex.com#country>",0.0,0.0
"<http://dbpedia.org/property/entstehungszeit>",1.0056497175141244,1.3692307692307693
"<http://dbpedia.org/property/apoapsis>",1.5,1.0
"<http://dbpedia.org/property/lastrundate>",1.0344827586206897,1.2396694214876034
"<http://dbpedia.org/property/runnersUpManager>",1.0,1.0
"<http://dbpedia.org/property/commRed>",1.0,1.0833333333333333
"<http://dbpedia.org/property/pastmembers>",2.0,1.0
"<http://dbpedia.org/property/executiveInChargeOfSeries>",0.0,0.0
"<http://dbpedia.org/property/maxTakeoffWeightMainKgf>",0.0,0.0
"<http://dbpedia.org/property/snowSeason>",1.0,2.0
"<http://dbpedia.org/property/finaTrigramme>",1.0,1.3770491803278688
"<http://dbpedia.org/property/managementLongD>",1.0,2.2941176470588234
"<http://dbpedia.org/property/openingName>",1.0,1.0
"<http://dbpedia.org/property/financialVolume>",2.0,1.0
"<http://dbpedia.org/property/curlingClub>",2.0082530949105917,3.395348837209302
"<http://dbpedia.org/property/causeofdeath>",1.0,1.0
"<http://data.linkedmdb.org/resource/movie/initial_release_date>",0.0,0.0
"<file:///Users/ansk/dev/thesis/...>",0.0,0.0
"<http://dbpedia.org/property/fuelEconomy>",1.1538461538461537,1.2857142857142858
"<http://dbpedia.org/property/seeAlso%3F_>",1.0,1.0
"<http://dbpedia.org/ontology/Cyclist>",0.0,0.0
"<http://dbpedia.org/property/topoMaker>",1.0,170.25
"<http://dbpedia.org/property/paliName>",1.0,1.0
"<http://dbpedia.org/property/yearStarted>",1.0,1.1842105263157894
"<http://dbpedia.org/property/p1bLinename>",1.0,1.0
"<file:///Users/ansk/dev/thesis/ever>",0.0,0.0
"<http://dbpedia.org/property/caretaker>",1.0,1.0
"<http://data.linkedmdb.org/resource/movie/film_festival_sponsor_freebase_url>",0.0,0.0
"<http://www.w3.org/1999/02/22−rdf−syntax−ns#>",0.0,0.0
"<http://dbpedia.org/property/assistantPropertySecretary>",1.0,1.0
"<http://dbpedia.org/property/kfShqiponjaFullname>",1.0,1.0
"<http://www.w3.org/2000/01/rdf-schema#labellavel>",0.0,0.0
"<http://dbpedia.org/property/rfam>",1.0128068303094984,1.0031712473572938
"<http://dbpedia.org/property/partyNameIt>",1.0,1.0
"<http://dbpedia.org/property/secondName>",1.0,1.3333333333333333
"<http://dbpedia.org/property/civilserviceStart>",1.2,1.2
"<http://dbpedia.org/property/rotorDiameter>",1.0,1.0
"<http://dbpedia.org/property/'''showName'''_>",0.0,0.0
"<http://dbpedia.org/property/website(en)>",0.0,0.0
"<http://dbpedia.org/property/traveltime>",1.0,1.5625
"<http://dbpedia.org/property/productionCompany(s)>",0.0,0.0
"<http://dbpedia.org/property/asstDirector>",1.0,1.0
"<http://dbpedia.org/property/dateMesoregion>",0.0,0.0
"<http://dbpedia.org/property/dateDestroyed>",1.0,1.0
"<http://data.linkedmdb.org/resource/movie/film_critic_film_criticid>",0.0,0.0
"<http://dbpedia.org/property/season15Assists>",1.0,1.1875
"<http://dbpedia.org/property/firstWorldcup>",0.0,0.0
"<http://dbpedia.org/property/movable>",1.0,4.636363636363637
"<http://dbpedia.org/property/fedSen>",2.0,7.636363636363637
"<http://dbpedia.org/property/associationname>",1.0,1.0
"<http://dbpedia.org/property/areaScale>",1.0,1.5
"<http://dbpedia.org/property/urbanLandSqMi>",0.0,0.0
"<http://dbpedia.org/property/averageAct>",1.0,1.0
"<http://dbpedia.org/property/basedOnTheNovelBy>",0.0,0.0
"<http://dbpedia.org/property/speedKm/h>",1.0,1.903225806451613
"<http://dbpedia.org/property/filamentVoltage>",1.0,2.0
"<http://dbpedia.org/property/marketingslogan>",1.0,1.0
"<http://dbpedia.org/property/englidhName>",1.0,1.0
"<http://dbpedia.org/property/winningManager>",1.0,1.0
"<http://dbpedia.org/property/stallSpeedMore>",1.0,1.4285714285714286
"<http://dbpedia.org/property/channel1Years>",1.0,1.8
"<http://dbpedia.org/property/opt2n>",1.0178571428571428,2.7142857142857144
"<http://dbpedia.org/property/season7PlayoffLooseBalls>",1.0,2.0952380952380953
"<http://dbpedia.org/property/gabindaNGuddiName>",0.0,0.0
"<http://dbpedia.org/property/adresseVerband>",2.0150421179302045,6.338801261829653
"<http://dbpedia.org/property/stage3aname>",1.0,1.0
"<http://dbpedia.org/property/utmNorthing>",1.0,1.009478672985782
"<http://www.wizipisi.pl/RDF#skypeName>",0.0,0.0
"<http://dbpedia.org/property/bar17Colour>",1.0,1.2
"<http://dbpedia.org/property/eng2Type>",1.0,1.2602739726027397
"<http://dbpedia.org/property/bild>",1.0831168831168831,1.019559902200489
"<http://dbpedia.org/property/t20WinLossRecord>",1.0,1.0
"<http://dbpedia.org/property/show1Years>",1.0,1.4
"<http://dbpedia.org/property/rawName>",1.0588235294117647,1.3846153846153846
"<http://www.w3.org/1999/02/22-rdf-syntax-ns#dbproplabel>",0.0,0.0
"<http://scubadive.networld.to/dive.rdf#name>",0.0,0.0
"<http://dbpedia.org/property/headAthleticDirector>",1.0,1.0
"<http://dbpedia.org/property/allProducing>",1.0,1.0
"<http://dbpedia.org/property/map1Background>",1.0,57.0
"<http://dbpedia.org/property/ch>",3.6363636363636362,5.283018867924528
"<http://dbpedia.org/property/m.s.u>",0.0,0.0
"<http://dbpedia.org/property/testWinLossRecord>",0.0,0.0
"<http://dbpedia.org/property/season6PlayoffWins>",1.0,1.0
"<http://dbpedia.org/property/imagesize%7B%5Crtf1%5Cansi%5Cansicpg1252%7B%5Cfonttbl%7D%7B%5Ccolortbl;%5Cred255%5Cgreen255%5Cblue255;%7D%7D>",0.0,0.0
"<http://dbpedia.org/property/assi.director>",1.0,1.0
"<http://dbpedia.org/property/pdbSupplemental>",1.1111111111111112,1.0
"<http://dbpedia.org/property/noCommons>",1.0,19.0
"<http://purl.org/dc/terms/terms>",0.0,0.0
"<http://dbpedia.org/property/turkname>",1.0,1.0
"<http://dbpedia.org/property/averageHeight>",1.0,1.0
"<http://dbpedia.org/property/incCompanyLogo>",0.0,0.0
"<http://dbpedia.org/property/concertName>",1.1346153846153846,1.0172413793103448
"<http://dbpedia.org/property/regulatoryAgency>",1.0,1.0
"<http://dbpedia.org/property/lifePresident>",1.0,1.0
"<http://dbpedia.org/property/imageH>",0.0,0.0
"<http://dbpedia.org/property/zipCode>",1.0,1.0145985401459854
"<http://dbpedia.org/property/%23CompanyLogo>",0.0,0.0
"<http://dbpedia.org/property/designatedPahistoricPhlf>",1.0,1.5
"<http://dbpedia.org/property/district(s)>",0.0,0.0
"<http://dbpedia.org/property/govAsOf>",1.0,2.0285714285714285
"<http://dbpedia.org/ontology/Politician>",0.0,0.0
"<http://dbpedia.org/property/completeName>",1.0,1.0
"<http://www.w3.org/1999/02/22-rdf-syntax-ns#language>",0.0,0.0
"<http://www.w3.org/ns/prov#atTime>",0.0,0.0
"<http://dbpedia.org/property/energyUsage>",1.0,1.0
"<http://dbpedia.org/property/lowestLongM>",1.0,2.1666666666666665
"<http://dbpedia.org/property/headPhotographer>",1.0,1.0
"<http://dbpedia.org/property/careerBreakthrough>",1.0,1.0
"<http://dbpedia.org/property/stallSpeedMpg>",1.0,1.0
"<http://dbpedia.org/property/percentGdp>",1.0176470588235293,1.6320754716981132
"<http://dbpedia.org/property/faculties>",1.0344827586206897,1.5789473684210527
"<http://live.dbpedia.org/state>",0.0,0.0
"<http://dbpedia.org/property/fcistd>",1.005763688760807,1.0204678362573099
"<http://dbpedia.org/property/!SeeWikipediaWikiprojectAlbums%3EName>",0.0,0.0
"<http://dbpedia.org/property/lang1Content>",1.2222222222222223,1.013157894736842
"<http://dbpedia.org/property/originalLength>",0.0,0.0
"<http://dbpedia.org/property/producedFictional>",1.0,1.6
"<http://dbpedia.org/property/averageDischarge>",0.0,0.0
"<http://schema.orgbirthDate>",0.0,0.0
"<http://dbpedia.org/property/chileanNationality>",1.0,1.0
"<http://dbpedia.org/property/tagLine>",1.0,1.0
"<http://dbpedia.org/property/imagefileRef>",1.0,1.0
"<http://dbpedia.org/property/deliverydate>",1.0335195530726258,2.6303317535545023
"<http://makolab.com/uconto#extra>",0.0,0.0
"<http://dbpedia.org/property/inversions>",1.0044117647058823,48.785714285714285
"<http://dbpedia.org/property/animationSupervisor>",1.0,1.0
"<http://yago-knowledge.org/resource/UniversitiesAndCollegesInBaltimoreMaryland>",0.0,0.0
"<http://dbpedia.org/property/dateActive>",1.0,1.0
"<http://dbpedia.org/property/presentus$asdefault>",1.0,8.333333333333334
"<http://dbpedia.org/property/message(english)>",0.0,0.0
"<http://dbpedia.org/property/season5Assists>",1.0909090909090908,2.0
"<http://dbpedia.org/property/webPortal>",1.0,1.0
"<http://dbpedia.org/property/marcHouitelManager>",0.0,0.0
"<http://dbpedia.org/property/webapp>",1.2758620689655173,1.121212121212121
"<http://dbpedia.org/property/staticImage2Size>",0.0,0.0
"<http://dbpedia.org/property/fccNone>",1.0,323.0
"<http://dbpedia.org/property/clubchampions>",1.0,5.0
"<http://it.dbpedia.org/ontology/starring>",0.0,0.0
"<http://dbpedia.org/property/online>",1.0,1.0
"<http://dbpedia.org/property/lyric>",1.8181818181818181,1.0
"<http://dbpedia.org/property/campName>",1.0,1.0
"<http://dbpedia.org/property/season7LooseBalls>",1.0,1.2142857142857142
"<http://dbpedia.org/resource/duration>",0.0,0.0
"<http://dbpedia.org/property/%C2%B4starring>",0.0,0.0
"<http://dbpedia.org/ontology/WriterdateOFBirthEstimate>",0.0,0.0
"<http://dbpedia.org/property/lastRetheme>",1.0,1.0
"<http://dbpedia.org/property/designation2Criteria>",2.0416666666666665,4.083333333333333
"<http://dbpedia.org/proparty/populationTotal>",0.0,0.0
"<http://dbpedia.org/property/usanName>",0.0,0.0
"<http://dbpedia.org/property/coProducedBy>",0.0,0.0
"<http://dbpedia.org/property/phy>",1.0,6.0
"<http://dbpedia.org/property/careerRecord>",1.0,1.0
"<http://dbpedia.org/property/clubManager>",1.0,1.0
"<http://dbpedia.org/property/knownName>",1.0,1.0
"<http://dbpedia.org/property/stage1fuel>",1.75,5.444444444444445
"(<http://dbpedia.org/ontology/mayor>/<http://dbpedia.org/ontology/party>)/<http://dbpedia.org/ontology/europeanAffiliation>",1.1570247933884297,15.555555555555555
"<http://dbpedia.org/ontology/propulation>",0.0,0.0
"<http://dbpedia.org/property/localGoverningBody>",0.0,0.0
"<http://dbpedia.org/property/mmaOtherwin>",1.0,8.571428571428571
"<http://dbpedia.org/property/areaOfInterest>",1.0,1.0
"<http://dbpedia.org/property/deputyCommissioner>",1.0,1.0
"<http://dbpedia.org/property/musicProducedBy>",0.0,0.0
"<http://dbpedia.org/property/fastestAverageSpeed>",1.0,1.0
"<http://dbpedia.org/property/deahPlace>",1.0,1.0
"<http://dbpedia.org/property/lift/launch>",1.0,1.0
"<http://dbpedia.org/property/nextFastestAverageSpeed>",1.0,1.0
"<http://dbpedia.org/property/season12PlayoffLooseBalls>",1.0,2.090909090909091
"<http://www.w3org/2000/01/rdf-schema#label>",0.0,0.0
"<http://dbpedia.org/property/locationStreet>",1.0,1.0
"<http://dbpedia.org/property/locationDist>",1.0,1.0
"<http://dbpedia.org/property/houseDamaged>",1.0,1.0
"<http://dbpedia.org/property/battingFirstHighestScorerInitialForm>",5.782608695652174,1.1367521367521367
"<http://dbpedia.org/property/hazratKhwajaBandaNawazDargahImageCaption>",0.0,0.0
"<http://dbpedia.org/property/voiceDirector>",1.0,1.0
"<http://dbpedia.org/property/notableContestants>",0.0,0.0
"<http://dbpedia.org/property/p1ImageSize>",1.0,4.0
"<http://dbpedia.org/property/octRainyDays>",1.0,1.0
"<http://dbpedia.org/property/atSeaLevel>",1.0,1.0
"<http://dbpedia.org/property/sloganLabel>",1.0,1.0
"<http://dbpedia.org/property/managementLongEw>",1.0,17.666666666666668
"<http://dbpedia.org/resource/currentMembers>",0.0,0.0
"<http://data.linkedmdb.org/resource/oddlinker/linkage_date>",0.0,0.0
"<http://dbpedia.org/property/ecoRangeMain>",1.0,1.0
"<http://dbpedia.org/property/gaTusa>",0.0,0.0
"<http://dbpedia.org/property/palgn>",1.0105263157894737,5.647058823529412
"<http://dbpedia.org/property/season1Goals>",1.164179104477612,2.3636363636363638
"<http://dbpedia.org/property/itImage>",1.0,1.0
"<http://dbpedia.org/property/novWind>",0.0,0.0
"<http://dbpedia.org/property/capMaterial>",1.0,1.25
"<http://dbpedia.org/property/imagefile3Size>",0.0,0.0
"<http://dbpedia.org/property/postProductionCoordinator>",0.0,0.0
"<http://dbpedia.org/property/enduranceM>",1.0,1.0
"<http://dbpedia.org/property/areaUrbanAreaWaterSqMi>",1.0,1.0
"<http://dbpedia.org/property/diagramImage>",1.0,1.0
"<http://dbpedia.org/property/currentNameSince>",1.0,1.6666666666666667
"<http://data.linkedmdb.org/resource/movie/film_cut_note>",0.0,0.0
"<http://www.bl.uk/schemas/bibliographic/blterms#bnb>",0.0,0.0
"<http://dbpedia.org/property/terroredBy>",1.0,1.0
"<http://dbpedia.org/property/classificationColor>",1.0,1.0
"<http://dbpedia.org/property/imsgeAlt>",0.0,0.0
"<http://dbpedia.org/property/otherRelatives>",2.3333333333333335,1.0294117647058822
"<http://dbpedia.org/property/lasttournamentever>",1.0,1.5
"<http://dbpedia.org/property/manager/coach>",1.0,1.0
"<http://dbpedia.org/property/staffWriter>",2.2393162393162394,1.0
"<http://dbpedia.org/property/partyNameDe>",1.0,1.0
"<http://dbpedia.org/property/player/manager>",0.0,0.0
"<http://dbpedia.org/property/bar20To>",1.0,1.0
"<http://dbpedia.org/meta/revision>",0.0,0.0
"<http://dbpedia.org/ontology/film_type>",0.0,0.0
"<http://dbpedia.org/property/cathedral>",1.0400137978613315,1.1056105610561056
"<http://dbpedia.org/property/clubGaa>",1.0019286403085825,1.0176297747306562
"<http://dbpedia.org/property/managersclubs>",1.0,1.0
"<http://dbpedia.org/property/imagSize>",1.0,1.5
"<http://data.linkedmdb.org/resource/movie/film_subject_film_subjectid>",0.0,0.0
"<http://dbpedia.org/property/netLoss>",1.0,1.0
"<http://dbpedia.org/property/englishname>",1.011173184357542,1.0
"<http://dbpedia.org/property/survivingtine>",1.0,1.0
"<http://dbpedia.org/property/peak15b>",1.0,1.0
"<http://dbpedia.org/property/admSelsovietType>",1.0,48.375
"<http://dbpedia.org/property/daet>",1.0,1.0
"<http://dbpedia.org/property/bengaliName>",1.0,1.0
"<http://dbpedia.org/property/postVillage>",0.0,0.0
"<http://dbpedia.org/property/draftRoundPba>",1.0,48.833333333333336
"<http://dbpedia.org/property/stationImageAlt>",1.0,1.0
"<http://dbpedia.org/property/rus>",1.0526315789473684,1.0
"<http://dbpedia.org/property/2013Team>",0.0,0.0
"<http://dbpedia.org/property/tourists>",1.0,1.0
"<http://dbpedia.org/property/languagesOfWriting>",1.0,7.0
"<http://dbpedia.org/property/managementCountry>",1.0,2.875
"<http://dbpedia.org/property/cityClerk>",1.0,1.0
"<http://dbpedia.org/css/bootstrap.min.css>",0.0,0.0
"<http://dbpedia.org/property/otherUsers>",1.5,1.5
"<http://dbpedia.org/property/additonalNotes>",1.0,1.0
"<http://dbpedia.org/property/rivalry>",1.2,1.0
"<http://dbpedia.org/property/show''name>",0.0,0.0
"<http://dbpedia.org/property/filmEnd>",1.0,1.0
"<http://dbpedia.org/property/afiawards>",2.727272727272727,1.2
"<http://dbpedia.org/property/estimatedPopulation>",0.0,0.0
"<http://dbpedia.org/property/cameo>",1.0,1.0
"<http://dbpedia.org/property/instrument8Name>",0.0,0.0
"<http://dbpedia.org/property/compressionRatio>",1.0,1.0
"<http://dbpedia.org#cityname>",0.0,0.0
"<http://dbpedia.org/property/vicePresidentAdmin>",1.0,1.0
"<http://dbpedia.org/property/dlrbat>",2.0,1.0
"<http://dbpedia.org/property/psaNeUsaPresident>",1.0,1.0
"<http://dbpedia.org/property/depthlink>",1.0,1.0
"<http://dbpedia.org/property/topElevation>",1.0,1.1578947368421053
"<http://dbpedia.org/property/carnegiestage>",1.0,4.833333333333333
"<http://purl.org/dc/elements/1.1/name>",0.0,0.0
"<http://dbpedia.org/property/locationCjkxhgku>",0.0,0.0
"<http://dbpedia.org/property/homeNickname>",1.001308044473512,11.175182481751825
"<http://dbpedia.org/property/lastodiaway>",1.0,6.521739130434782
"<http://dbpedia.org/property/pinCode>",1.0,1.05
"<dbr:Mecca>",0.0,0.0
"<http://dbpedia.org/property/Salim_khan>",0.0,0.0
"<http://dbpedia.org/property/gene8name>",1.0,1.0
"<http://dbpedia.org/property/stationManager>",1.0,1.0
"<http://dbpedia.org/ontology/officialReligion>",0.0,0.0
"<http://dbpedia.org/property/formerType>",1.0681818181818181,1.6491228070175439
"<http://dbpedia.org/page/J._K._Rowling>",0.0,0.0
"<http://dbpedia.org/property/bestandfairestname>",1.0,1.0
"<http://dbpedia.org/property/riaaCertification>",1.0,1.0
"<http://dbpedia.org/resource/Colombiatitle>",0.0,0.0
"<http://dbpedia.org/ontology/EventdeathDate>",0.0,0.0
"<http://dbpedia.org/property/mnagerclubs>",1.0,1.0
"<http://dbpedia.org/property/rlds>",1.0,9.0
"<http://dbpedia.org/ontology/authorList>",0.0,0.0
"<http://dbpedia.org/property/triesf>",1.0,4.0
"<http://dbpedia.org/property/soundEffects>",1.0,1.0
"<http://dbpedia.org/property/prevBuschYear>",1.0,16.307692307692307
"<http://dbpedia.org/property/filmFormat>",1.0,1.0
"<http://dbpedia.org/property/bare>",0.0,0.0
"<http://dbpedia.org/property/maxPayloadAlt>",1.0,1.0
"<http://dbpedia.org/property/olderName>",0.0,0.0
"<http://dbpedia.org/resource/releaseDate>",0.0,0.0
"<http://nonsensical.com/2/1444019179551>",0.0,0.0
"<http://dbpedia.org/property/nationalAssetsStart>",3.0,1.0
"<http://dbpedia.org/property/originalCost>",0.0,0.0
"<http://dbpedia.org/property/totalCanadaRaces>",1.0,1.9523809523809523
"<http://dbpedia.org/property/floorUsage>",1.0,1.0
"<http://dbpedia.org/property/asstSecretaryChurch>",1.0,1.0
"<http://dbpedia.org/property/kennyl>",1.0,1.0
"<http://dbpedia.org/property/grammyawards>",1.0,1.0
"<http://dbpedia.org/property/mother'sName>",1.0,1.0
"<http://dbpedia.org/property/principals>",1.103448275862069,1.0
"<http://dbpedia.org/property/pinCustom3Name>",1.0,1.5
"<http://dbpedia.org/property/chiefMinister>",1.1470588235294117,1.21875
